staff_id,first_name,last_name,position,department
342306,Anna,Solis,Administrator,Emergency
903020,Jeanette,Norman,Nurse,Oncology
927506,Michele,Smith,Technician,Radiology
785218,Kevin,Giles,Technician,Emergency
142734,Sandra,Werner,Nurse,Pediatrics
516350,Troy,Cordova,Nurse,Radiology
824725,Jacob,Smith,Technician,Emergency
959696,John,Fisher,Doctor,Cardiology
941900,Samantha,Mays,Administrator,Oncology
900733,David,Frederick,Doctor,Pediatrics
447308,Kari,Green,Administrator,Cardiology
198013,Anita,Jordan,Technician,Radiology
199472,Julie,Oneill,Administrator,Radiology
576709,John,Joyce,Administrator,Pediatrics
873926,Lori,Lopez,Nurse,Pediatrics
216875,William,Warren,Doctor,Radiology
649444,Teresa,Howard,Administrator,Oncology
669790,Christopher,Cunningham,Nurse,Oncology
298133,Gerald,Bailey,Nurse,Radiology
543026,Stephanie,Johnson,Technician,Radiology
281933,Joseph,Li,Administrator,Oncology
396632,Maureen,Jones,Technician,Oncology
091971,Norma,Pham,Administrator,Cardiology
110363,Bailey,Cline,Doctor,Radiology
631103,Lisa,Rose,Technician,Cardiology
074015,James,Hardin,Technician,Emergency
834892,Alexandra,Mccarthy,Technician,Oncology
517391,Alexandra,Smith,Nurse,Oncology
089794,James,Stein,Doctor,Radiology
274813,Barbara,Hatfield,Doctor,Cardiology
468597,Tyler,Goodwin,Nurse,Pediatrics
752782,Justin,Green,Technician,Radiology
642235,Billy,Olson,Technician,Radiology
147457,Patrick,Ferguson,Doctor,Cardiology
032016,Ryan,Farrell,Doctor,Oncology
696105,Cynthia,Morrison,Administrator,Cardiology
230676,Amanda,Nelson,Nurse,Oncology
468005,David,Thomas,Administrator,Emergency
409073,Justin,Hall,Technician,Cardiology
485607,Isaac,Berger,Technician,Radiology
389557,Sean,Gonzales,Administrator,Pediatrics
041907,Stephanie,Gonzales,Doctor,Radiology
859351,Robert,Lutz,Doctor,Cardiology
119821,Darrell,Rice,Administrator,Oncology
912389,Benjamin,Murphy,Administrator,Pediatrics
703014,Patricia,Lee,Administrator,Emergency
836051,Alexander,Nelson,Doctor,Cardiology
454723,James,Hall,Technician,Oncology
876744,Laura,Castillo,Doctor,Pediatrics
380897,Mary,Torres,Administrator,Pediatrics
118027,Brian,Perez,Nurse,Cardiology
892951,Jacob,Vaughan,Nurse,Cardiology
472276,Harold,Gallegos,Administrator,Pediatrics
497857,Michelle,King,Technician,Oncology
260837,John,Young,Technician,Oncology
497499,Natasha,Jackson,Doctor,Cardiology
156463,David,Hall,Technician,Emergency
911129,Bobby,Brooks,Administrator,Pediatrics
713152,Jacqueline,Smith,Administrator,Pediatrics
435302,Jonathan,Hernandez,Technician,Cardiology
334211,John,Anderson,Administrator,Emergency
828686,Evan,Ellison,Technician,Oncology
675911,Gregory,Kelley,Administrator,Cardiology
385881,Matthew,Williamson,Technician,Radiology
820166,Danielle,Anderson,Technician,Emergency
207056,Joseph,Tucker,Technician,Oncology
683969,Michael,Martinez,Technician,Oncology
461034,Angela,Harris,Administrator,Cardiology
855262,Thomas,Johnson,Nurse,Radiology
519480,Vincent,Haynes,Nurse,Pediatrics
312283,John,Sanchez,Administrator,Emergency
501502,Allison,Mercer,Technician,Pediatrics
529381,Michael,Mooney,Nurse,Radiology
040664,Mary,Jimenez,Nurse,Pediatrics
102744,Thomas,Gutierrez,Nurse,Emergency
098840,Matthew,Martinez,Technician,Emergency
664197,Bonnie,Woodard,Doctor,Radiology
390029,Christopher,Flores,Technician,Emergency
288378,Margaret,Watkins,Administrator,Pediatrics
595886,Mitchell,Singh,Technician,Pediatrics
433198,Jennifer,Villa,Nurse,Radiology
687033,Amanda,Dean,Nurse,Cardiology
118890,Morgan,Crawford,Technician,Pediatrics
579023,Barbara,Young,Doctor,Cardiology
013096,Melanie,Murphy,Nurse,Emergency
750917,Michael,Ramsey,Nurse,Emergency
746742,Shawn,Rodriguez,Doctor,Oncology
863106,Frank,Avila,Doctor,Cardiology
383758,Mary,Harrell,Nurse,Pediatrics
340348,Donald,Clark,Doctor,Emergency
403021,Olivia,Keith,Doctor,Cardiology
831086,Katelyn,Mccarthy,Technician,Oncology
724197,Timothy,Chavez,Doctor,Cardiology
774090,Abigail,Miller,Nurse,Oncology
263429,Donald,Lyons,Nurse,Pediatrics
486544,Heidi,Valencia,Technician,Pediatrics
646616,John,Brown,Nurse,Emergency
880533,Thomas,Mccarthy,Nurse,Cardiology
145048,Mark,Edwards,Technician,Oncology
457137,Michael,Wallace,Technician,Pediatrics
065778,Samuel,Burns,Administrator,Emergency
639956,April,Lawson,Doctor,Pediatrics
916647,Kristin,Phillips,Administrator,Oncology
847230,Elizabeth,Gates,Nurse,Emergency
669318,Cynthia,Thomas,Doctor,Radiology
788843,Erik,Leon,Administrator,Oncology
289899,Christine,Ferrell,Nurse,Radiology
534178,Ariel,Larson,Nurse,Emergency
661716,Daniel,Terry,Nurse,Oncology
241486,Douglas,Friedman,Administrator,Emergency
965889,Stephanie,Bryan,Doctor,Oncology
640928,Deanna,Mendoza,Administrator,Cardiology
893547,Natalie,Wu,Technician,Pediatrics
345831,Jennifer,Lewis,Administrator,Radiology
143752,Andrea,Nguyen,Administrator,Emergency
618393,Joshua,White,Administrator,Pediatrics
692369,Joseph,Chase,Doctor,Emergency
018516,Tonya,Parker,Administrator,Radiology
184375,Nicole,Grant,Technician,Emergency
647390,Kelly,Stevenson,Nurse,Emergency
124762,Megan,Wells,Administrator,Radiology
343893,Shannon,Gallagher,Doctor,Cardiology
138598,Evan,Walker,Nurse,Cardiology
406685,Elizabeth,Obrien,Administrator,Pediatrics
413183,Jessica,Greene,Doctor,Cardiology
336739,Heather,Farley,Doctor,Cardiology
957394,Teresa,Kelly,Technician,Pediatrics
881072,Elizabeth,Williams,Doctor,Oncology
748500,Joshua,Perez,Doctor,Oncology
032864,Troy,Buckley,Technician,Cardiology
829228,Robert,Clay,Doctor,Cardiology
463413,Shawn,Marshall,Doctor,Emergency
830585,Kristi,Liu,Doctor,Cardiology
960658,Jonathon,Warren,Doctor,Pediatrics
442697,Justin,Henry,Administrator,Cardiology
665204,Tiffany,Mcmillan,Nurse,Pediatrics
897069,Cesar,Kramer,Technician,Pediatrics
156806,Dawn,Brown,Technician,Cardiology
286774,Nathan,Le,Nurse,Radiology
072049,Jennifer,Coffey,Administrator,Oncology
450482,Melanie,Williams,Doctor,Emergency
571675,Mark,Moore,Technician,Pediatrics
585034,Maria,Marshall,Administrator,Radiology
526107,Sabrina,Henry,Nurse,Oncology
188466,Thomas,Williams,Administrator,Pediatrics
721976,Eugene,Clark,Doctor,Oncology
148050,David,Mcdonald,Doctor,Pediatrics
840940,April,Scott,Administrator,Emergency
587336,Christina,Austin,Doctor,Emergency
327746,Sabrina,Anderson,Technician,Emergency
934687,George,Cook,Doctor,Radiology
752473,Felicia,Lewis,Doctor,Radiology
572736,Shelby,Clarke,Technician,Radiology
830667,Nina,Tran,Administrator,Emergency
835189,Logan,Powers,Doctor,Cardiology
368684,Jeanne,Dunn,Technician,Cardiology
162192,Lauren,Steele,Nurse,Radiology
913761,Donna,Harris,Nurse,Radiology
300070,Catherine,Smith,Administrator,Emergency
280765,Michael,Shields,Doctor,Emergency
668334,Jim,Walls,Administrator,Oncology
046385,Douglas,Watkins,Technician,Pediatrics
146625,Rachel,Taylor,Nurse,Radiology
319240,Kevin,Lyons,Nurse,Cardiology
891709,Shelby,Norris,Doctor,Emergency
823707,David,Obrien,Doctor,Cardiology
250265,Richard,Romero,Doctor,Cardiology
274581,Albert,Rodriguez,Administrator,Cardiology
662783,Benjamin,Black,Nurse,Cardiology
910495,Joseph,Brown,Nurse,Oncology
947232,Amber,Reese,Nurse,Radiology
576664,Scott,Parks,Doctor,Cardiology
757613,Timothy,Collins,Technician,Cardiology
107671,Brian,Silva,Technician,Oncology
661889,Tammy,Forbes,Technician,Radiology
374392,Eric,Hernandez,Nurse,Pediatrics
240189,Lauren,Kline,Doctor,Emergency
414639,Alex,Bond,Administrator,Radiology
703348,Joshua,Holland,Nurse,Pediatrics
676743,Stanley,Larson,Nurse,Cardiology
464712,Nathaniel,Wright,Technician,Emergency
643185,Priscilla,Davis,Nurse,Pediatrics
616093,Tracy,Ochoa,Technician,Radiology
508591,Cindy,Castillo,Nurse,Oncology
331129,Patrick,Reyes,Administrator,Oncology
229214,Philip,Wood,Doctor,Emergency
403123,Felicia,Salazar,Administrator,Pediatrics
281900,Ryan,Compton,Doctor,Cardiology
356628,Nicole,Gilbert,Doctor,Pediatrics
139139,Michael,Flores,Administrator,Oncology
349764,Kenneth,Duran,Doctor,Pediatrics
576826,Kelsey,Farmer,Doctor,Cardiology
149624,Leslie,Love,Technician,Emergency
403839,Matthew,Little,Administrator,Radiology
605637,Edwin,Nielsen,Nurse,Emergency
824600,Melanie,Holmes,Nurse,Oncology
917347,Tammy,Perez,Administrator,Cardiology
772997,Caleb,Cain,Doctor,Oncology
107905,Elizabeth,Murray,Nurse,Pediatrics
972455,Thomas,Jones,Doctor,Emergency
906416,Robert,Dennis,Technician,Radiology
945304,James,Walker,Administrator,Oncology
360590,Carl,Collins,Technician,Oncology
254799,Troy,Mathis,Administrator,Cardiology
700381,Angela,Johnson,Nurse,Radiology
368706,Luis,Clark,Nurse,Cardiology
402524,William,King,Administrator,Pediatrics
014598,Taylor,Murphy,Technician,Oncology
345447,John,Holmes,Administrator,Pediatrics
600652,Jessica,Taylor,Administrator,Cardiology
391115,Rebecca,Moore,Nurse,Radiology
336181,Joy,Davis,Technician,Oncology
753975,Terri,Hale,Nurse,Pediatrics
189307,Jose,Myers,Administrator,Oncology
129805,Jonathan,Shaw,Administrator,Radiology
157330,Ronald,Fisher,Technician,Emergency
848608,Natalie,Buchanan,Administrator,Oncology
281026,Andrew,Gates,Nurse,Cardiology
479081,Michelle,Rodriguez,Technician,Cardiology
514945,Jose,Sullivan,Administrator,Cardiology
273333,Ryan,King,Nurse,Radiology
724712,Karen,Moore,Doctor,Pediatrics
555395,David,Morales,Technician,Pediatrics
415178,Alexandra,Ho,Nurse,Pediatrics
494337,Kathleen,Wright,Doctor,Cardiology
738486,Melissa,Gould,Doctor,Cardiology
982697,Brian,Anderson,Technician,Pediatrics
222710,Megan,Wilson,Doctor,Radiology
891579,Robert,Hernandez,Doctor,Pediatrics
173186,Kelly,Scott,Technician,Emergency
456273,Mitchell,Hopkins,Nurse,Radiology
504724,Patricia,Rose,Administrator,Cardiology
280249,Jared,Mckee,Administrator,Oncology
529870,Jason,Nelson,Technician,Radiology
571229,Angela,Hartman,Nurse,Radiology
171922,Victor,Bauer,Nurse,Radiology
632071,Anthony,Brown,Technician,Radiology
493615,Kristin,Stewart,Nurse,Radiology
282336,Rhonda,Smith,Nurse,Emergency
268991,Marcia,Brooks,Doctor,Radiology
717528,Megan,Martinez,Technician,Pediatrics
552854,Bill,Kelley,Technician,Oncology
449148,William,Martinez,Technician,Oncology
530662,Meagan,Davis,Technician,Emergency
608558,Catherine,Mitchell,Technician,Pediatrics
051488,Omar,Jordan,Administrator,Pediatrics
363201,Jeremy,Campbell,Technician,Radiology
694574,Christine,Baker,Nurse,Cardiology
984960,Michael,Hatfield,Doctor,Radiology
133917,Rhonda,Combs,Technician,Pediatrics
833398,Todd,Cordova,Administrator,Emergency
038052,Jonathan,Parker,Nurse,Radiology
804534,Lisa,Huber,Technician,Cardiology
818174,Justin,Willis,Doctor,Cardiology
937077,Todd,Holloway,Administrator,Oncology
290316,Denise,Aguilar,Doctor,Emergency
381796,Troy,Thomas,Technician,Cardiology
709625,Dylan,Jones,Administrator,Emergency
896457,Riley,Porter,Technician,Pediatrics
200431,Peter,Gonzalez,Doctor,Radiology
359856,Kimberly,Williamson,Doctor,Oncology
040383,Gabriel,Tran,Nurse,Cardiology
815146,Matthew,Johnson,Nurse,Pediatrics
900417,Matthew,Guerrero,Doctor,Radiology
949202,Jason,Morales,Administrator,Oncology
624396,Brett,Lang,Doctor,Radiology
892605,Elizabeth,Hale,Technician,Emergency
047963,Joshua,Smith,Nurse,Emergency
840166,Amanda,Brooks,Doctor,Oncology
887210,Briana,Murphy,Technician,Emergency
254774,Michelle,Leblanc,Nurse,Oncology
842862,Tyler,Garcia,Technician,Pediatrics
284656,Janice,Guerrero,Doctor,Emergency
755212,Timothy,Odom,Doctor,Pediatrics
115872,David,Pena,Administrator,Cardiology
461933,Melissa,Mcdaniel,Technician,Radiology
239766,Victoria,Salinas,Doctor,Emergency
127773,Stacy,Phillips,Technician,Radiology
986159,Brett,Jones,Doctor,Pediatrics
292533,David,Bright,Doctor,Pediatrics
739939,Ana,Hartman,Administrator,Radiology
054625,Joy,Brown,Technician,Cardiology
877675,Alicia,Harmon,Nurse,Oncology
865444,Thomas,Rodriguez,Doctor,Oncology
448820,Dennis,Byrd,Technician,Emergency
496136,Melissa,Brown,Technician,Cardiology
981923,Lori,White,Administrator,Emergency
550576,James,Johnson,Administrator,Oncology
633322,Gregory,Whitaker,Doctor,Pediatrics
544989,Paul,Ray,Administrator,Emergency
399543,Tiffany,Duke,Nurse,Emergency
606658,Monica,Owens,Administrator,Cardiology
966734,Brenda,Mcclure,Technician,Emergency
053720,Michael,Fowler,Doctor,Radiology
573534,Melissa,Curry,Administrator,Pediatrics
676159,John,Dean,Nurse,Pediatrics
515361,Jennifer,Padilla,Technician,Cardiology
077601,Sarah,Curry,Administrator,Radiology
076080,Juan,Rocha,Administrator,Oncology
102679,Laurie,Green,Administrator,Radiology
288799,Lindsey,Rodriguez,Nurse,Radiology
089199,Anthony,Williams,Administrator,Cardiology
400507,Christopher,Olson,Administrator,Radiology
531876,Laura,Coleman,Doctor,Pediatrics
641188,Linda,Perez,Doctor,Emergency
237240,John,Cochran,Administrator,Oncology
371588,Jason,Nelson,Nurse,Pediatrics
718158,Eric,Andrews,Administrator,Oncology
519334,Christy,Diaz,Nurse,Cardiology
385291,Juan,Raymond,Nurse,Radiology
184592,Katherine,Thomas,Technician,Emergency
753438,Kaitlyn,Jackson,Technician,Pediatrics
172192,Brandy,Smith,Nurse,Oncology
277436,Kyle,Knight,Administrator,Emergency
275107,Natalie,Miller,Nurse,Radiology
581617,Robert,Taylor,Doctor,Pediatrics
835188,Renee,Coleman,Nurse,Emergency
659073,Charles,Reed,Doctor,Radiology
286422,Karen,Phillips,Technician,Pediatrics
560087,Randall,Bowen,Doctor,Cardiology
438926,Dawn,Davis,Technician,Emergency
913170,Raymond,Rivera,Administrator,Oncology
790530,Julia,Hicks,Administrator,Pediatrics
466926,Janet,Ferguson,Administrator,Pediatrics
841245,Travis,Joseph,Doctor,Pediatrics
515208,Haley,Jones,Administrator,Pediatrics
735220,Shane,Patterson,Technician,Emergency
710231,Susan,Thomas,Nurse,Oncology
572860,Melissa,Baker,Nurse,Pediatrics
862021,Sharon,Mcdonald,Nurse,Oncology
755075,Oscar,Humphrey,Administrator,Cardiology
502419,Jessica,Clark,Administrator,Cardiology
500843,Gavin,Romero,Technician,Oncology
182582,Aaron,Young,Doctor,Cardiology
565011,Dustin,Johnston,Doctor,Emergency
061823,Gloria,Curtis,Administrator,Oncology
024247,Norma,Maldonado,Nurse,Radiology
775021,Justin,Hahn,Technician,Cardiology
298311,Courtney,Martinez,Technician,Emergency
739267,Patrick,Henderson,Nurse,Pediatrics
761873,Ashley,Cooper,Nurse,Pediatrics
301675,Barbara,Rodgers,Doctor,Pediatrics
348275,John,Gordon,Administrator,Pediatrics
420752,Susan,Williamson,Doctor,Cardiology
892322,Jennifer,Brown,Administrator,Emergency
383914,Kristen,Lopez,Nurse,Emergency
532626,Debra,Stephens,Doctor,Cardiology
410785,Chad,Fuller,Doctor,Emergency
730832,Nicole,Dunlap,Administrator,Emergency
122680,Jesus,Russo,Doctor,Oncology
007469,Vanessa,Hanson,Technician,Pediatrics
686063,Patrick,Hill,Doctor,Oncology
147618,Christopher,Stephens,Nurse,Emergency
323227,Brian,Maxwell,Administrator,Radiology
611441,Kathryn,Nixon,Doctor,Oncology
033836,Michael,Gutierrez,Nurse,Cardiology
387590,Courtney,Hudson,Nurse,Radiology
760413,Chelsey,Carter,Doctor,Cardiology
177710,John,Levy,Technician,Oncology
237302,David,Schneider,Doctor,Pediatrics
497788,Colleen,Reynolds,Nurse,Pediatrics
773615,Mary,Grant,Doctor,Pediatrics
633892,Jennifer,Munoz,Administrator,Cardiology
237628,James,Evans,Administrator,Oncology
969505,Melissa,Rice,Nurse,Cardiology
555889,Russell,Martinez,Administrator,Emergency
341587,Glenn,Sheppard,Nurse,Emergency
720148,Michael,Wright,Administrator,Oncology
361641,David,Greer,Doctor,Radiology
292634,Casey,Adams,Technician,Cardiology
248627,Tyler,Khan,Technician,Emergency
012859,Jose,Reeves,Doctor,Oncology
553938,Brooke,Spencer,Nurse,Cardiology
881374,Cory,Martin,Technician,Cardiology
659054,Gary,Johns,Administrator,Pediatrics
329309,Rebecca,Robinson,Technician,Radiology
517862,Charlene,Ayers,Nurse,Cardiology
002331,Cindy,Reilly,Nurse,Emergency
319460,Brandon,Wright,Nurse,Pediatrics
273082,Robin,Nichols,Administrator,Radiology
483798,Scott,Scott,Administrator,Emergency
022533,Lori,Gonzalez,Doctor,Oncology
791637,Jodi,Sullivan,Doctor,Pediatrics
870051,Jamie,Wheeler,Administrator,Cardiology
869121,Jennifer,Schneider,Technician,Oncology
100883,Michael,Frazier,Technician,Oncology
474124,Thomas,Roman,Administrator,Radiology
995694,Jeremy,Johnson,Nurse,Radiology
002623,Carmen,Steele,Technician,Emergency
151005,Kayla,Friedman,Administrator,Cardiology
225872,Susan,Mccall,Nurse,Pediatrics
685362,Clinton,Lawson,Technician,Oncology
032613,Thomas,Meyer,Doctor,Pediatrics
225907,Nina,Taylor,Administrator,Emergency
677254,Rodney,Humphrey,Administrator,Oncology
304454,John,Scott,Administrator,Oncology
764093,Nicholas,Bush,Technician,Radiology
927569,John,Chang,Administrator,Radiology
715493,Lisa,Hamilton,Nurse,Emergency
774706,Emily,Anderson,Nurse,Pediatrics
384851,Amanda,Garcia,Doctor,Oncology
465042,Austin,Evans,Administrator,Pediatrics
484531,Shannon,Kelly,Administrator,Cardiology
677225,Laura,Cooper,Technician,Pediatrics
453646,Daniel,Brown,Technician,Radiology
327826,Heather,Lara,Doctor,Pediatrics
837526,Darryl,Russo,Technician,Radiology
202855,Lori,Lopez,Doctor,Oncology
082323,Kenneth,Sandoval,Technician,Emergency
566167,Richard,Beck,Technician,Emergency
546336,Nicole,Lawrence,Administrator,Pediatrics
362423,Tina,Cox,Technician,Radiology
817568,Kevin,Martinez,Doctor,Cardiology
761665,Jacob,Taylor,Doctor,Cardiology
064818,Jennifer,Mendez,Technician,Oncology
950458,Gabriel,Hurley,Nurse,Emergency
460335,Nicholas,Khan,Administrator,Radiology
370354,Lisa,Reed,Nurse,Pediatrics
222635,Dylan,Bentley,Technician,Emergency
904960,Joshua,Martinez,Technician,Pediatrics
983078,Derrick,Rogers,Doctor,Radiology
642005,Dylan,Nelson,Doctor,Cardiology
722880,Kevin,Moran,Administrator,Pediatrics
666975,Kimberly,Jackson,Nurse,Pediatrics
009857,Keith,Mann,Doctor,Radiology
878614,Zachary,Gutierrez,Technician,Oncology
222444,Tiffany,Murphy,Technician,Pediatrics
241143,Brittany,King,Administrator,Emergency
878179,Michael,Patel,Administrator,Oncology
427857,Vanessa,Miller,Nurse,Emergency
512081,William,Williamson,Doctor,Emergency
605650,Peter,Doyle,Administrator,Cardiology
547951,Timothy,Richardson,Nurse,Emergency
586805,Vanessa,Rivas,Doctor,Pediatrics
319643,Brenda,Diaz,Doctor,Oncology
495809,Richard,Kidd,Doctor,Radiology
189149,Rachel,Morris,Nurse,Pediatrics
485915,Blake,Richardson,Administrator,Radiology
218363,Terrence,Powers,Technician,Oncology
883429,Adam,Harmon,Doctor,Oncology
298173,Megan,Reilly,Technician,Emergency
375318,Scott,Wilson,Doctor,Pediatrics
239093,Christina,Davis,Doctor,Cardiology
690968,Kevin,Hickman,Doctor,Radiology
639013,Heather,Parker,Administrator,Radiology
567772,Nicole,Garcia,Nurse,Emergency
574519,Robert,Lee,Technician,Pediatrics
179613,Joe,Arias,Doctor,Oncology
256925,Rebecca,Warner,Doctor,Radiology
939726,Kim,Anderson,Nurse,Radiology
915316,Wendy,Palmer,Nurse,Radiology
906369,Stephen,Bright,Technician,Radiology
314824,Katherine,Chambers,Technician,Cardiology
634374,Patricia,Lawson,Administrator,Oncology
564759,Patricia,Conley,Technician,Oncology
028968,Ashley,Dixon,Technician,Pediatrics
854586,Deanna,Allen,Doctor,Pediatrics
105112,Michele,Davis,Doctor,Radiology
496865,Valerie,Gray,Technician,Pediatrics
582159,Sean,Simpson,Technician,Cardiology
270609,Noah,Cuevas,Nurse,Cardiology
615853,Raymond,Foster,Nurse,Emergency
504257,Joshua,Cook,Administrator,Emergency
183533,Matthew,Rhodes,Nurse,Oncology
087999,Frederick,Smith,Nurse,Cardiology
645559,Gavin,Paul,Nurse,Pediatrics
339631,Alyssa,Chavez,Technician,Oncology
983363,Andrea,Rice,Nurse,Radiology
244024,Megan,Mitchell,Doctor,Pediatrics
782196,Nancy,Casey,Doctor,Cardiology
361383,Jean,Smith,Administrator,Oncology
238563,Chad,Gill,Nurse,Pediatrics
856527,Desiree,Mcclure,Technician,Pediatrics
956987,Maureen,Castillo,Technician,Pediatrics
395646,Caleb,Wood,Technician,Oncology
987073,Laurie,Oliver,Administrator,Radiology
723356,Kristi,Kirby,Doctor,Radiology
272252,James,Martinez,Administrator,Emergency
719132,Pamela,Hernandez,Administrator,Radiology
873189,Fernando,Cook,Technician,Emergency
401863,Richard,Miller,Nurse,Pediatrics
960930,Christopher,Cordova,Nurse,Cardiology
895125,Jeremiah,Hooper,Nurse,Oncology
852068,Samuel,Simpson,Doctor,Radiology
857201,Thomas,Green,Administrator,Oncology
427983,Jeffery,Estrada,Doctor,Emergency
905749,Lisa,Lowe,Technician,Cardiology
373512,Glenn,Lloyd,Doctor,Emergency
867677,Brenda,Nichols,Nurse,Radiology
162122,Louis,Duncan,Technician,Cardiology
917425,Emily,Parker,Technician,Pediatrics
579041,Andrew,Rice,Doctor,Radiology
224669,Amy,Keller,Doctor,Pediatrics
175691,Jocelyn,Jimenez,Administrator,Emergency
494536,Scott,Haley,Technician,Emergency
477942,Kimberly,Mckee,Technician,Emergency
984668,David,Thomas,Nurse,Cardiology
393313,Joseph,Chandler,Doctor,Pediatrics
255018,Corey,Bullock,Doctor,Pediatrics
278494,Evelyn,Elliott,Administrator,Oncology
006179,Mary,Guzman,Doctor,Emergency
040188,Kevin,Smith,Administrator,Emergency
730057,John,Hall,Nurse,Oncology
012041,Molly,Richardson,Technician,Pediatrics
666254,Charlene,Reed,Doctor,Cardiology
484622,Tammy,Boone,Doctor,Radiology
204232,Bryce,Ortega,Technician,Radiology
804357,Denise,Molina,Nurse,Cardiology
975430,Stephen,Murray,Technician,Oncology
705551,Daniel,Arellano,Nurse,Emergency
410379,Cheryl,Villegas,Nurse,Oncology
481606,John,Sosa,Administrator,Cardiology
877801,John,Garcia,Administrator,Pediatrics
461239,Amanda,Lee,Administrator,Emergency
097876,Michael,Allen,Technician,Emergency
769129,Ralph,Richardson,Technician,Cardiology
304331,Michael,Pratt,Administrator,Emergency
437373,Linda,Pham,Nurse,Pediatrics
929926,Andrew,Shaw,Technician,Pediatrics
432680,Rebecca,Jones,Administrator,Cardiology
935946,Shelly,Wells,Administrator,Radiology
645634,James,Hardin,Administrator,Emergency
780045,Nicholas,Castillo,Technician,Oncology
070310,John,Dalton,Doctor,Oncology
666151,Wendy,Barnett,Technician,Radiology
406042,Lisa,Bender,Doctor,Radiology
592090,Regina,Fleming,Administrator,Cardiology
860796,Ashley,Gross,Technician,Radiology
409025,Tanner,Underwood,Doctor,Oncology
612078,Darin,Lane,Technician,Oncology
900434,Christine,Glover,Nurse,Emergency
009064,Tara,Johnston,Technician,Oncology
979387,Kristina,Caldwell,Nurse,Oncology
546004,Alexander,Walton,Technician,Radiology
089138,Richard,Weber,Technician,Radiology
703319,Justin,Donaldson,Administrator,Radiology
038683,Michael,Hill,Administrator,Emergency
523132,Brittany,Roberts,Administrator,Oncology
245045,Allison,Scott,Doctor,Pediatrics
216945,Jeffrey,Butler,Doctor,Emergency
151971,Charlotte,Franklin,Nurse,Emergency
510045,Anthony,Morrison,Technician,Pediatrics
652846,Susan,Melton,Doctor,Oncology
513480,Clifford,Willis,Doctor,Oncology
950141,Travis,Howard,Technician,Oncology
934992,Maria,Vasquez,Technician,Emergency
786748,Joshua,Lewis,Nurse,Emergency
176413,John,Dawson,Nurse,Pediatrics
279452,Carrie,Cox,Administrator,Radiology
473804,Karen,Payne,Administrator,Emergency
013697,Linda,Roy,Doctor,Oncology
520370,John,Howard,Nurse,Emergency
437680,Anna,Sims,Administrator,Cardiology
045080,Ryan,Perez,Administrator,Radiology
655575,Tony,Jones,Administrator,Pediatrics
491534,Whitney,Powell,Administrator,Emergency
150165,Jason,Lane,Doctor,Cardiology
129621,Charles,Mejia,Nurse,Emergency
187250,Courtney,Garcia,Technician,Oncology
530471,Jake,Walker,Doctor,Pediatrics
842125,Jill,Mcdonald,Doctor,Pediatrics
723439,Breanna,Cain,Administrator,Cardiology
912769,Katherine,Salinas,Technician,Emergency
307868,Samantha,Oconnor,Technician,Pediatrics
003139,Malik,Peterson,Doctor,Radiology
836290,Crystal,Davila,Doctor,Oncology
731680,Michael,Powell,Doctor,Emergency
493298,David,Davis,Technician,Oncology
089828,Alec,Jones,Doctor,Oncology
174016,Curtis,Miller,Doctor,Radiology
050577,Cindy,White,Doctor,Emergency
828852,Derek,Turner,Nurse,Cardiology
386956,Steve,Payne,Doctor,Pediatrics
744115,Jason,Collier,Doctor,Radiology
166740,Marissa,Lewis,Administrator,Pediatrics
707534,Christian,Hamilton,Doctor,Radiology
756816,Paula,Jacobs,Administrator,Emergency
131557,Jose,Aguilar,Doctor,Cardiology
309448,Frederick,Trevino,Nurse,Emergency
914822,Susan,Dickerson,Technician,Oncology
165639,Jessica,Goodwin,Doctor,Cardiology
054545,Holly,James,Technician,Pediatrics
478822,Tammy,Davis,Nurse,Emergency
645570,Kim,Moore,Nurse,Oncology
154489,Aaron,Berry,Nurse,Radiology
842199,James,Perkins,Doctor,Cardiology
714601,Crystal,Travis,Doctor,Pediatrics
918162,Elizabeth,Powell,Nurse,Pediatrics
628493,Adrienne,Clark,Technician,Pediatrics
379718,Jennifer,Jones,Doctor,Pediatrics
065491,Jessica,Rodgers,Doctor,Oncology
713815,Nicole,Grant,Technician,Cardiology
368424,Katherine,Petty,Doctor,Oncology
808372,Dakota,Ayala,Administrator,Oncology
895164,William,Hill,Doctor,Radiology
889552,Jennifer,Hess,Administrator,Pediatrics
264538,Lonnie,Stevens,Nurse,Oncology
105530,Derek,Hubbard,Doctor,Oncology
838755,Nathan,Fowler,Nurse,Emergency
103358,Erica,Foley,Administrator,Cardiology
061926,Jonathan,Trevino,Doctor,Pediatrics
498893,Melody,Love,Administrator,Emergency
259224,Katie,Nolan,Doctor,Pediatrics
158542,Warren,Pineda,Administrator,Pediatrics
982812,Carmen,Boyd,Administrator,Pediatrics
711790,Cynthia,Mcdonald,Doctor,Radiology
259343,Cathy,Jensen,Technician,Cardiology
529511,Leah,Green,Technician,Emergency
650871,Dylan,Gomez,Nurse,Cardiology
348732,Latasha,Randall,Administrator,Emergency
407774,Ronald,Barber,Technician,Oncology
706871,Heather,Shepherd,Technician,Cardiology
588484,Kathy,Bush,Technician,Oncology
212173,Alexandra,Moore,Technician,Pediatrics
926038,Vincent,Davis,Technician,Oncology
262310,Rachel,Evans,Administrator,Cardiology
764106,Erica,Campbell,Nurse,Cardiology
626741,Brian,Williams,Administrator,Pediatrics
